File,aid,Date,7,8,9,13,15
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025197_aid0001,aid0001,2025-07-16 00:00:00+00:00,14.0,4.0,3.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025198_aid0001,aid0001,2025-07-17 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025199_aid0001,aid0001,2025-07-18 00:00:00+00:00,,8.0,1.0,13.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025200_aid0001,aid0001,2025-07-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025201_aid0001,aid0001,2025-07-20 00:00:00+00:00,,1.0,2.0,18.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025202_aid0001,aid0001,2025-07-21 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025203_aid0001,aid0001,2025-07-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025204_aid0001,aid0001,2025-07-23 00:00:00+00:00,,3.0,2.0,17.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025205_aid0001,aid0001,2025-07-24 00:00:00+00:00,13.0,2.0,3.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025206_aid0001,aid0001,2025-07-25 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025207_aid0001,aid0001,2025-07-26 00:00:00+00:00,,7.0,3.0,12.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025208_aid0001,aid0001,2025-07-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025209_aid0001,aid0001,2025-07-28 00:00:00+00:00,,,2.0,20.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025210_aid0001,aid0001,2025-07-29 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025211_aid0001,aid0001,2025-07-30 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025212_aid0001,aid0001,2025-07-31 00:00:00+00:00,,2.0,2.0,18.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025213_aid0001,aid0001,2025-08-01 00:00:00+00:00,13.0,,2.0,7.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025214_aid0001,aid0001,2025-08-02 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025215_aid0001,aid0001,2025-08-03 00:00:00+00:00,1.0,1.0,3.0,17.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025216_aid0001,aid0001,2025-08-04 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025217_aid0001,aid0001,2025-08-05 00:00:00+00:00,,,2.0,20.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025218_aid0001,aid0001,2025-08-06 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025219_aid0001,aid0001,2025-08-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025220_aid0001,aid0001,2025-08-08 00:00:00+00:00,1.0,1.0,2.0,18.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025221_aid0001,aid0001,2025-08-09 00:00:00+00:00,12.0,,1.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025222_aid0001,aid0001,2025-08-10 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025223_aid0001,aid0001,2025-08-11 00:00:00+00:00,,2.0,,19.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025224_aid0001,aid0001,2025-08-12 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025225_aid0001,aid0001,2025-08-13 00:00:00+00:00,,,1.0,21.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025226_aid0001,aid0001,2025-08-14 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025227_aid0001,aid0001,2025-08-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025228_aid0001,aid0001,2025-08-16 00:00:00+00:00,1.0,1.0,1.0,19.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025229_aid0001,aid0001,2025-08-17 00:00:00+00:00,13.0,2.0,1.0,6.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025230_aid0001,aid0001,2025-08-18 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025231_aid0001,aid0001,2025-08-19 00:00:00+00:00,,5.0,1.0,16.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025232_aid0001,aid0001,2025-08-20 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025233_aid0001,aid0001,2025-08-21 00:00:00+00:00,,3.0,5.0,13.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025234_aid0001,aid0001,2025-08-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025235_aid0001,aid0001,2025-08-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025236_aid0001,aid0001,2025-08-24 00:00:00+00:00,,5.0,3.0,14.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025237_aid0001,aid0001,2025-08-25 00:00:00+00:00,13.0,2.0,3.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025238_aid0001,aid0001,2025-08-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025239_aid0001,aid0001,2025-08-27 00:00:00+00:00,,4.0,1.0,16.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025240_aid0001,aid0001,2025-08-28 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025241_aid0001,aid0001,2025-08-29 00:00:00+00:00,,6.0,3.0,12.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025242_aid0001,aid0001,2025-08-30 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025243_aid0001,aid0001,2025-08-31 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025244_aid0001,aid0001,2025-09-01 00:00:00+00:00,,6.0,1.0,15.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025245_aid0001,aid0001,2025-09-02 00:00:00+00:00,14.0,2.0,2.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025246_aid0001,aid0001,2025-09-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025247_aid0001,aid0001,2025-09-04 00:00:00+00:00,,3.0,,18.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025248_aid0001,aid0001,2025-09-05 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025249_aid0001,aid0001,2025-09-06 00:00:00+00:00,1.0,7.0,2.0,11.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025250_aid0001,aid0001,2025-09-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025251_aid0001,aid0001,2025-09-08 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025252_aid0001,aid0001,2025-09-09 00:00:00+00:00,1.0,4.0,1.0,15.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025253_aid0001,aid0001,2025-09-10 00:00:00+00:00,14.0,1.0,1.0,5.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025254_aid0001,aid0001,2025-09-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025255_aid0001,aid0001,2025-09-12 00:00:00+00:00,,2.0,1.0,18.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025256_aid0001,aid0001,2025-09-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025257_aid0001,aid0001,2025-09-14 00:00:00+00:00,,4.0,5.0,13.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025258_aid0001,aid0001,2025-09-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025259_aid0001,aid0001,2025-09-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025260_aid0001,aid0001,2025-09-17 00:00:00+00:00,1.0,2.0,3.0,16.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025261_aid0001,aid0001,2025-09-18 00:00:00+00:00,15.0,1.0,1.0,4.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025262_aid0001,aid0001,2025-09-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025263_aid0001,aid0001,2025-09-20 00:00:00+00:00,,1.0,,20.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025264_aid0001,aid0001,2025-09-21 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025265_aid0001,aid0001,2025-09-22 00:00:00+00:00,,3.0,2.0,17.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025266_aid0001,aid0001,2025-09-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025267_aid0001,aid0001,2025-09-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025268_aid0001,aid0001,2025-09-25 00:00:00+00:00,,5.0,,16.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025269_aid0001,aid0001,2025-09-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025270_aid0001,aid0001,2025-09-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025271_aid0001,aid0001,2025-09-28 00:00:00+00:00,,2.0,,18.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025272_aid0001,aid0001,2025-09-29 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025273_aid0001,aid0001,2025-09-30 00:00:00+00:00,,8.0,3.0,11.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025274_aid0001,aid0001,2025-10-01 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025275_aid0001,aid0001,2025-10-02 00:00:00+00:00,22.0,,,,
